drugCN	drugEN	atc_code	drug_id	gene	phenotype	abbreviation	clinic	treatment	forecast	suggest	source	guide_ref	publication
昂丹司琼	Ondansetron	A04AA01	97	CYP2D6	弱代谢型	PM	预测疗效、不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	CPIC指南建议，对于昂丹司琼， CYP2D6 超快速代型者，建议选择不主要由 CYP2D6 代谢的药物，其他代谢型Normal Dosage。	CPIC	Bell GC, Caudle KE, Whirl-Carrillo M, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) guideline for CYP2D6 genotype and use of ondansetron and tropisetron. Clin Pharmacol Ther. 2017;102(2):213-218. doi:10.1002/cpt.598				
帕罗西汀	Paroxetine	N06AB05	17	CYP2D6	超快代谢型	UM	预测疗效、不良反应预测	Alternate Drug	.	血药浓度降低，治疗失败风险增加，建议更换为另一种不主要由CYP2D6代谢的药物。	CPIC指南建议，对于帕罗西汀，CYP2D6 超快代谢型者和 弱代谢型者应使用不主要由 CYP2D6 代谢的替代药物。对于 CYP2D6 弱代谢者，如果需要使用帕罗西汀，考虑将推荐的起始剂量减少 50%。其他代谢型应Normal Dosage。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
帕罗西汀	Paroxetine	N06AB05	17	CYP2D6	普遍代谢型	NM	预测疗效、不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	CPIC指南建议，对于帕罗西汀，CYP2D6 超快代谢型者和 弱代谢型者应使用不主要由 CYP2D6 代谢的替代药物。对于 CYP2D6 弱代谢者，如果需要使用帕罗西汀，考虑将推荐的起始剂量减少 50%。其他代谢型应Normal Dosage。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
帕罗西汀	Paroxetine	N06AB05	17	CYP2D6	中间代谢型	IM	预测疗效、不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	CPIC指南建议，对于帕罗西汀，CYP2D6 超快代谢型者和 弱代谢型者应使用不主要由 CYP2D6 代谢的替代药物。对于 CYP2D6 弱代谢者，如果需要使用帕罗西汀，考虑将推荐的起始剂量减少 50%。其他代谢型应Normal Dosage。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
帕罗西汀	Paroxetine	N06AB05	17	CYP2D6	弱代谢型	PM	预测疗效、不良反应预测	Alternate Drug or Decreased Dosage	.	不良反应风险增加，考虑更换为不经 CYP2D6 代谢的药物，或者Decreased Dosage，考虑将推荐的起始剂量减少 50%开始治疗。	CPIC指南建议，对于帕罗西汀，CYP2D6 超快代谢型者和弱代谢型者应使用不主要由CYP2D6 代谢的替代药物。对于CYP2D6 弱代谢者，如果需要使用帕罗西汀，考虑将推荐的起始剂量减少 50%。其他代谢型应Normal Dosage。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
他莫昔芬	Tamoxifen	L02BA01	79	CYP2D6	超快代谢型	UM	预测疗效、不良反应预测	Normal Dosage	.	标准剂量用药，且避免和CYP2D6抑制剂药物同时使用。	CPIC指南建议，对于他莫昔芬，CYP2D6 超快代谢型者和普遍代谢型者按照推荐的标准剂量用药，且避免和CYP2D6抑制剂药物同时使用。中间代谢型者和弱代谢型者，应考虑更换为芳香酶抑制剂类药物。	CPIC	Goetz MP, Sangkuhl K, Guchelaar HJ, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and Tamoxifen Therapy. Clin Pharmacol Ther. 2018;103(5):770-777. doi:10.1002/cpt.1007				
他莫昔芬	Tamoxifen	L02BA01	79	CYP2D6	普遍代谢型	NM	预测疗效、不良反应预测	Normal Dosage	.	标准剂量用药，且避免和CYP2D6抑制剂药物同时使用。	CPIC指南建议，对于他莫昔芬，CYP2D6 超快代谢型者和普遍代谢型者按照推荐的标准剂量用药，且避免和CYP2D6抑制剂药物同时使用。中间代谢型者和弱代谢型者，应考虑更换为芳香酶抑制剂类药物。	CPIC	Goetz MP, Sangkuhl K, Guchelaar HJ, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and Tamoxifen Therapy. Clin Pharmacol Ther. 2018;103(5):770-777. doi:10.1002/cpt.1007				
他莫昔芬	Tamoxifen	L02BA01	79	CYP2D6	中间代谢型	IM	预测疗效、不良反应预测	Alternate Drug	.	乳腺癌复发风险增加，对于绝经后妇女，考虑使用芳香酶抑制剂（女）；避免和CYP2D6抑制剂药物同时使用（男）	CPIC指南建议，对于他莫昔芬，CYP2D6 超快代谢型者和普遍代谢型者按照推荐的标准剂量用药，且避免和CYP2D6抑制剂药物同时使用。中间代谢型者和弱代谢型者，应考虑更换为芳香酶抑制剂类药物。	CPIC	Goetz MP, Sangkuhl K, Guchelaar HJ, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and Tamoxifen Therapy. Clin Pharmacol Ther. 2018;103(5):770-777. doi:10.1002/cpt.1007				
他莫昔芬	Tamoxifen	L02BA01	79	CYP2D6	弱代谢型	PM	预测疗效、不良反应预测	Alternate Drug	.	乳腺癌复发风险增加，对于绝经后妇女，考虑使用芳香酶抑制剂（女）；避免和CYP2D6抑制剂药物同时使用（男）	CPIC指南建议，对于他莫昔芬，CYP2D6 超快代谢型者和普遍代谢型者按照推荐的标准剂量用药，且避免和CYP2D6抑制剂药物同时使用。中间代谢型者和弱代谢型者，应考虑更换为芳香酶抑制剂类药物。	CPIC	Goetz MP, Sangkuhl K, Guchelaar HJ, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and Tamoxifen Therapy. Clin Pharmacol Ther. 2018;103(5):770-777. doi:10.1002/cpt.1007				
曲马多	Tramadol	N02AX02	7	CYP2D6	超快代谢型	UM	预测疗效、不良反应预测	Alternate Drug	.	严重的药物毒性风险增加，建议Alternate Drug。如果需要使用阿片类药物，请考虑使用非可待因类阿片类药物。	CPIC指南建议，对于曲马多，CYP2D6 超快和弱代谢者，建议Alternate Drug（非可待因类）。对于 CYP2D6 正常和中间代谢者，需参考年龄或体重进行剂量指导。	CPIC	Crews KR, Monte AA, Huddart R, et al. Clinical Pharmacogenetics Implementation Consortium Guideline for CYP2D6, OPRM1, and COMT Genotypes and Select Opioid Therapy. Clin Pharmacol Ther. 2021;110(4):888-896. doi:10.1002/cpt.2149				
曲马多	Tramadol	N02AX02	7	CYP2D6	普遍代谢型	NM	预测疗效、不良反应预测	Normal Dosage	.	根据年龄和体重参考标准剂量用药。	CPIC指南建议，对于曲马多，CYP2D6 超快和弱代谢者，建议Alternate Drug（非可待因类）。对于 CYP2D6 正常和中间代谢者，需参考年龄或体重进行剂量指导。	CPIC	Crews KR, Monte AA, Huddart R, et al. Clinical Pharmacogenetics Implementation Consortium Guideline for CYP2D6, OPRM1, and COMT Genotypes and Select Opioid Therapy. Clin Pharmacol Ther. 2021;110(4):888-896. doi:10.1002/cpt.2149				
曲马多	Tramadol	N02AX02	7	CYP2D6	中间代谢型	IM	预测疗效、不良反应预测	Normal Dosage	.	根据年龄和体重参考标准剂量用药。	CPIC指南建议，对于曲马多，CYP2D6 超快和弱代谢者，建议Alternate Drug（非可待因类）。对于 CYP2D6 正常和中间代谢者，需参考年龄或体重进行剂量指导。	CPIC	Crews KR, Monte AA, Huddart R, et al. Clinical Pharmacogenetics Implementation Consortium Guideline for CYP2D6, OPRM1, and COMT Genotypes and Select Opioid Therapy. Clin Pharmacol Ther. 2021;110(4):888-896. doi:10.1002/cpt.2149				
曲马多	Tramadol	N02AX02	7	CYP2D6	弱代谢型	PM	预测疗效、不良反应预测	Alternate Drug	.	药物疗效降低，建议Alternate Drug，如果需要使用阿片类药物，请考虑使用非可待因类阿片类药物。	CPIC指南建议，对于曲马多，CYP2D6 超快和弱代谢者，建议Alternate Drug（非可待因类）。对于 CYP2D6 正常和中间代谢者，需参考年龄或体重进行剂量指导。	CPIC	Crews KR, Monte AA, Huddart R, et al. Clinical Pharmacogenetics Implementation Consortium Guideline for CYP2D6, OPRM1, and COMT Genotypes and Select Opioid Therapy. Clin Pharmacol Ther. 2021;110(4):888-896. doi:10.1002/cpt.2149				
托烷司琼	Tropisetron	A04AA03	143	CYP2D6	超快代谢型	UM	预测疗效、不良反应预测	Alternate Drug	.	药物疗效降低，建议Alternate Drug，更换为不主要经CYP2D6代谢的药物，如格拉司琼。	CPIC指南建议，对于托烷司琼，CYP2D6 超快代谢型者建议Alternate Drug，更换为不主要被 CYP2D6 代谢的药物（例如格拉司琼）	CPIC	Bell GC, Caudle KE, Whirl-Carrillo M, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) guideline for CYP2D6 genotype and use of ondansetron and tropisetron. Clin Pharmacol Ther. 2017;102(2):213-218. doi:10.1002/cpt.598				
地昔帕明	Desipramine	N06AA01	15	CYP2D6	超快代谢型	UM	预测疗效、不良反应预测	Alternate Drug or Increased Dosage	.	血药浓度降低，治疗失败风险增加，建议Increased Dosage或Alternate Drug。	CPIC指南建议，对于地昔帕明，CYP2D6中间代谢型者的起始剂量应减少25%。对于CYP2D6超快或弱代谢型者的药物，应考虑替代药物。对于弱代谢型者，如果必需使用去甲替林，考虑将推荐的起始剂量减少50%。	CPIC	Hicks JK, Swen JJ, Thorn CF, et al. Clinical Pharmacogenetics Implementation Consortium guideline for CYP2D6 and CYP2C19 genotypes and dosing of tricyclic antidepressants. Clin Pharmacol Ther. 2013;93(5):402-408. doi:10.1038/clpt.2013.2\nHicks JK, Sangkuhl K, Swen JJ, et al. Clinical pharmacogenetics implementation consortium guideline (CPIC) for CYP2D6 and CYP2C19 genotypes and dosing of tricyclic antidepressants: 2016 update. Clin Pharmacol Ther. 2017;102(1):37-44. doi:10.1002/cpt.597				
地昔帕明	Desipramine	N06AA01	15	CYP2D6	普遍代谢型	NM	预测疗效、不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	CPIC指南建议，对于地昔帕明，CYP2D6中间代谢型者的起始剂量应减少25%。对于CYP2D6超快或弱代谢型者的药物，应考虑替代药物。对于弱代谢型者，如果必需使用去甲替林，考虑将推荐的起始剂量减少50%。	CPIC	Hicks JK, Swen JJ, Thorn CF, et al. Clinical Pharmacogenetics Implementation Consortium guideline for CYP2D6 and CYP2C19 genotypes and dosing of tricyclic antidepressants. Clin Pharmacol Ther. 2013;93(5):402-408. doi:10.1038/clpt.2013.2\nHicks JK, Sangkuhl K, Swen JJ, et al. Clinical pharmacogenetics implementation consortium guideline (CPIC) for CYP2D6 and CYP2C19 genotypes and dosing of tricyclic antidepressants: 2016 update. Clin Pharmacol Ther. 2017;102(1):37-44. doi:10.1002/cpt.597				
地昔帕明	Desipramine	N06AA01	15	CYP2D6	中间代谢型	IM	预测疗效、不良反应预测	Decreased Dosage	.	不良反应风险增加，考虑将推荐的起始剂量减少 25%开始治疗。	CPIC指南建议，对于地昔帕明，CYP2D6中间代谢型者的起始剂量应减少25%。对于CYP2D6超快或弱代谢型者的药物，应考虑替代药物。对于弱代谢型者，如果必需使用去甲替林，考虑将推荐的起始剂量减少50%。	CPIC	Hicks JK, Swen JJ, Thorn CF, et al. Clinical Pharmacogenetics Implementation Consortium guideline for CYP2D6 and CYP2C19 genotypes and dosing of tricyclic antidepressants. Clin Pharmacol Ther. 2013;93(5):402-408. doi:10.1038/clpt.2013.2\nHicks JK, Sangkuhl K, Swen JJ, et al. Clinical pharmacogenetics implementation consortium guideline (CPIC) for CYP2D6 and CYP2C19 genotypes and dosing of tricyclic antidepressants: 2016 update. Clin Pharmacol Ther. 2017;102(1):37-44. doi:10.1002/cpt.597				
地昔帕明	Desipramine	N06AA01	15	CYP2D6	弱代谢型	PM	预测疗效、不良反应预测	Alternate Drug or Decreased Dosage	.	不良反应风险增加，考虑更换为不经 CYP2D6 代谢的药物，或者Decreased Dosage，考虑将推荐的起始剂量减少 50%开始治疗。	CPIC指南建议，对于地昔帕明，CYP2D6中间代谢型者的起始剂量应减少25%。对于CYP2D6超快或弱代谢型者的药物，应考虑替代药物。对于弱代谢型者，如果必需使用去甲替林，考虑将推荐的起始剂量减少50%。	CPIC	Hicks JK, Swen JJ, Thorn CF, et al. Clinical Pharmacogenetics Implementation Consortium guideline for CYP2D6 and CYP2C19 genotypes and dosing of tricyclic antidepressants. Clin Pharmacol Ther. 2013;93(5):402-408. doi:10.1038/clpt.2013.2\nHicks JK, Sangkuhl K, Swen JJ, et al. Clinical pharmacogenetics implementation consortium guideline (CPIC) for CYP2D6 and CYP2C19 genotypes and dosing of tricyclic antidepressants: 2016 update. Clin Pharmacol Ther. 2017;102(1):37-44. doi:10.1002/cpt.597				
氟伏沙明	Fluvoxamine	N06AB08	16	CYP2D6	超快代谢型	UM	预测疗效、不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	CPIC指南建议，对于氟伏沙明，超快代谢型、普遍代谢型和中间代谢型Normal Dosage即可。弱代谢型不良反应风险增加，考虑将推荐的起始剂量减少 25%—50%开始治疗，或者更换为不经CYP2D6代谢的药物。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
氟伏沙明	Fluvoxamine	N06AB08	16	CYP2D6	普遍代谢型	NM	预测疗效、不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	CPIC指南建议，对于氟伏沙明，超快代谢型、普遍代谢型和中间代谢型Normal Dosage即可。弱代谢型不良反应风险增加，考虑将推荐的起始剂量减少 25%—50%开始治疗，或者更换为不经CYP2D6代谢的药物。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
氟伏沙明	Fluvoxamine	N06AB08	16	CYP2D6	中间代谢型	IM	预测疗效、不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	CPIC指南建议，对于氟伏沙明，超快代谢型、普遍代谢型和中间代谢型Normal Dosage即可。弱代谢型不良反应风险增加，考虑将推荐的起始剂量减少 25%—50%开始治疗，或者更换为不经CYP2D6代谢的药物。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
氟伏沙明	Fluvoxamine	N06AB08	16	CYP2D6	弱代谢型	PM	预测疗效、不良反应预测	Alternate Drug or Decreased Dosage	.	不良反应风险增加，考虑将推荐的起始剂量减少 25%—50%开始治疗，或者更换为不经CYP2D6代谢的药物。	CPIC指南建议，对于氟伏沙明，超快代谢型、普遍代谢型和中间代谢型Normal Dosage即可。弱代谢型不良反应风险增加，考虑将推荐的起始剂量减少 25%—50%开始治疗，或者更换为不经CYP2D6代谢的药物。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
硝酸甘油	Glyceryl Trinitrate	C01DA02	85	ALDH2	普遍代谢型	single-ref	预测疗效	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，携带ALDH2*2（rs671）等位基因的心绞痛患者尽可能改用其他急救药物，避免硝酸甘油舌下含服无效。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
硝酸甘油	Glyceryl Trinitrate	C01DA02	85	ALDH2	弱代谢型	single-het	预测疗效	Alternate Drug	.	酶活性降低，治疗失败风险增加，心绞痛患者尽可能改用其他急救药物，避免硝酸甘油含服无效。	NMPA指南建议，携带ALDH2*2（rs671）等位基因的心绞痛患者尽可能改用其他急救药物，避免硝酸甘油舌下含服无效。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
硝酸甘油	Glyceryl Trinitrate	C01DA02	85	ALDH2	弱代谢型	single-hom	预测疗效	Alternate Drug	.	酶活性降低，治疗失败风险增加，心绞痛患者尽可能改用其他急救药物，避免硝酸甘油含服无效。	NMPA指南建议，携带ALDH2*2（rs671）等位基因的心绞痛患者尽可能改用其他急救药物，避免硝酸甘油舌下含服无效。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
奥匹哌醇	Opipramol	N06AA05	81	CYP2D6	超快代谢型	UM	剂量指导	Alternate Drug or Increased Dosage	.	较低的血药浓度会增加药物治疗失败的可能性，建议更换为不主要由 CYP26代谢的药物，即避免使用三环类抗抑郁药(TCA)；如果必需使用该药物，则考虑Increased Dosage，并通过监测药物治疗效果指导剂量调整。	NMPA指南建议，普遍代谢型Normal Dosage，中间代谢型和弱代谢型Alternate Drug or Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
奥匹哌醇	Opipramol	N06AA05	81	CYP2D6	普遍代谢型	NM	剂量指导	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，普遍代谢型Normal Dosage，中间代谢型和弱代谢型Alternate Drug or Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
奥匹哌醇	Opipramol	N06AA05	81	CYP2D6	中间代谢型	IM	剂量指导	Decreased Dosage	.	不良反应风险增加，建议Decreased Dosage。	NMPA指南建议，普遍代谢型Normal Dosage，中间代谢型和弱代谢型Alternate Drug or Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
奥匹哌醇	Opipramol	N06AA05	81	CYP2D6	弱代谢型	PM	剂量指导	Alternate Drug or Decreased Dosage	.	不良反应风险增加，建议Alternate Drug or Decreased Dosage。	NMPA指南建议，普遍代谢型Normal Dosage，中间代谢型和弱代谢型Alternate Drug or Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
马普替林	Maprotiline	N06AA21	82	CYP2D6	超快代谢型	UM	剂量指导	Alternate Drug or Increased Dosage	.	较低的血药浓度会增加药物治疗失败的可能性，建议更换为不主要由 CYP26代谢的药物，即避免使用三环类抗抑郁药(TCA)；如果必需使用该药物，则考虑Increased Dosage，并通过监测药物治疗效果指导剂量调整。	NMPA指南建议，普遍代谢型Normal Dosage，中间代谢型和弱代谢型Alternate Drug or Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
马普替林	Maprotiline	N06AA21	82	CYP2D6	普遍代谢型	NM	剂量指导	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，普遍代谢型Normal Dosage，中间代谢型和弱代谢型Alternate Drug or Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
马普替林	Maprotiline	N06AA21	82	CYP2D6	中间代谢型	IM	剂量指导	Decreased Dosage	.	不良反应风险增加，建议Decreased Dosage。	NMPA指南建议，普遍代谢型Normal Dosage，中间代谢型和弱代谢型Alternate Drug or Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
马普替林	Maprotiline	N06AA21	82	CYP2D6	弱代谢型	PM	剂量指导	Alternate Drug or Decreased Dosage	.	不良反应风险增加，建议Alternate Drug or Decreased Dosage。	NMPA指南建议，普遍代谢型Normal Dosage，中间代谢型和弱代谢型Alternate Drug or Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
琥珀酰胆碱	Succinylcholine	M03AB01	76	BCHE	普遍代谢型	multi-ref	不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	FDA指南指出，突变导致使用琥珀胆碱类会出现窒息、术后呼吸抑制延长等症状	FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
琥珀酰胆碱	Succinylcholine	M03AB01	76	BCHE	中间代谢型	multi-one-het	不良反应预测	Alternate Drug or Decreased Dosage	.	导致窒息、术后呼吸抑制延长等风险增加，Alternate Drug or Decreased Dosage。	FDA指南指出，突变导致使用琥珀胆碱类会出现窒息、术后呼吸抑制延长等症状	FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
琥珀酰胆碱	Succinylcholine	M03AB01	76	BCHE	弱代谢型	multi-two	不良反应预测	Alternate Drug	.	导致窒息、术后呼吸抑制延长等风险增加，建议Alternate Drug。	FDA指南指出，突变导致使用琥珀胆碱类会出现窒息、术后呼吸抑制延长等症状	FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
米库氯铵	Mivacurium	M03AC10	77	BCHE	普遍代谢型	multi-ref	不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	FDA指南指出，突变导致使用琥珀胆碱类会出现窒息、术后呼吸抑制延长等症状	FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
米库氯铵	Mivacurium	M03AC10	77	BCHE	中间代谢型	multi-one-het	不良反应预测	Alternate Drug or Decreased Dosage	.	导致窒息、术后呼吸抑制延长等风险增加，Alternate Drug or Decreased Dosage。	FDA指南指出，突变导致使用琥珀胆碱类会出现窒息、术后呼吸抑制延长等症状	FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
米库氯铵	Mivacurium	M03AC10	77	BCHE	弱代谢型	multi-two	不良反应预测	Alternate Drug	.	导致窒息、术后呼吸抑制延长等风险增加，建议Alternate Drug。	FDA指南指出，突变导致使用琥珀胆碱类会出现窒息、术后呼吸抑制延长等症状	FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
阿立哌唑	Aripiprazole	N05AX12	10	CYP2D6	超快代谢型	UM	不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	DPWG指南建议，对于阿立哌唑，CYP2D6弱代谢型者由于血药浓度过高，不良反应风险增加，应Decreased Dosage。其他代谢型，缺少足够的证据，Normal Dosage即可。	DPWG, FDA	Swen JJ, Nijenhuis M, de Boer A, et al. Pharmacogenetics: from bench to byte--an update of guidelines. Clin Pharmacol Ther. 2011;89(5):662-673. doi:10.1038/clpt.2011.34\nhttps://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
阿立哌唑	Aripiprazole	N05AX12	10	CYP2D6	普遍代谢型	NM	不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	DPWG指南建议，对于阿立哌唑，CYP2D6弱代谢型者由于血药浓度过高，不良反应风险增加，应Decreased Dosage。其他代谢型，缺少足够的证据，Normal Dosage即可。	DPWG, FDA	Swen JJ, Nijenhuis M, de Boer A, et al. Pharmacogenetics: from bench to byte--an update of guidelines. Clin Pharmacol Ther. 2011;89(5):662-673. doi:10.1038/clpt.2011.34\nhttps://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
阿立哌唑	Aripiprazole	N05AX12	10	CYP2D6	中间代谢型	IM	不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	DPWG指南建议，对于阿立哌唑，CYP2D6弱代谢型者由于血药浓度过高，不良反应风险增加，应Decreased Dosage。其他代谢型，缺少足够的证据，Normal Dosage即可。	DPWG, FDA	Swen JJ, Nijenhuis M, de Boer A, et al. Pharmacogenetics: from bench to byte--an update of guidelines. Clin Pharmacol Ther. 2011;89(5):662-673. doi:10.1038/clpt.2011.34\nhttps://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
阿立哌唑	Aripiprazole	N05AX12	10	CYP2D6	弱代谢型	PM	不良反应预测	Decreased Dosage	.	不良反应风险增加，建议Decreased Dosage。	DPWG指南建议，对于阿立哌唑，CYP2D6弱代谢型者由于血药浓度过高，不良反应风险增加，应Decreased Dosage。其他代谢型，缺少足够的证据，Normal Dosage即可。	DPWG, FDA	Swen JJ, Nijenhuis M, de Boer A, et al. Pharmacogenetics: from bench to byte--an update of guidelines. Clin Pharmacol Ther. 2011;89(5):662-673. doi:10.1038/clpt.2011.34\nhttps://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
安定/地西泮	Diazepam	N05BA01	29	CYP2C19	超快代谢型	UM	预测疗效、不良反应预测	Increased Dosage	.	药物血浆浓度过低，治疗失败风险增加，建议Increased Dosage。	FDA，安定由CYP2C19和CYP3A4代谢，代谢物亦有药理活性，抑制这两种酶活性的药物有潜在的风险。	NMPA, FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
安定/地西泮	Diazepam	N05BA01	29	CYP2C19	快代谢型	RM	预测疗效、不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	FDA，安定由CYP2C19和CYP3A4代谢，代谢物亦有药理活性，抑制这两种酶活性的药物有潜在的风险。	NMPA, FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
安定/地西泮	Diazepam	N05BA01	29	CYP2C19	普遍代谢型	NM	预测疗效、不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	FDA，安定由CYP2C19和CYP3A4代谢，代谢物亦有药理活性，抑制这两种酶活性的药物有潜在的风险。	NMPA, FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
安定/地西泮	Diazepam	N05BA01	29	CYP2C19	中间代谢型	IM	预测疗效、不良反应预测	Decreased Dosage	.	不良反应风险增加，建议Decreased Dosage。	FDA，安定由CYP2C19和CYP3A4代谢，代谢物亦有药理活性，抑制这两种酶活性的药物有潜在的风险。	NMPA, FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
